mean_ndvi,mean_ndbi,mean_ndwi,mean_emissivity,mean_albedo
0.1049098884907794,0.0418386359346597,-0.1359844669657925,0.9866876869959674,0.2144949285261988
0.2325839341841435,-0.0580820299466783,-0.2274867978727282,0.9875519131404994,0.1740037068240598
0.3145215390895576,-0.1412006707757223,-0.2882570588025315,0.98827563047676,0.1521681650878517
0.2483565752806782,-0.0700780974947192,-0.2382177430050737,0.987691143285867,0.1824649194918554
0.1655560561015527,-0.0333078077396779,-0.1749846328701448,0.9870773436531006,0.1962091528167675
0.0671160470295883,0.0004159799132655249,-0.090871184922178,0.986497506124638,0.171372771706811
0.1121847631085677,0.0312077482654248,-0.1406587375512939,0.986727536339258,0.1921995092261729
0.2597719691226673,-0.0995328446166376,-0.2561647867980834,0.9877973688494912,0.1817820267656521
0.2865082621540069,-0.1445380445696232,-0.271433609717614,0.9880151767039976,0.1590914852773309
0.119267765104699,-0.0264838616871306,-0.1342889557060542,0.9867682802274924,0.1675229608657932
0.2465036550374285,-0.0898686501917001,-0.2385339732256886,0.9876938054339418,0.186685545422508
0.1474246349366602,-0.0174833729683324,-0.1658223904003844,0.9869615152168968,0.2030541019292986
0.1787956619941492,-0.0550782773389235,-0.1834566566163773,0.987207430243264,0.1668545703030452
0.077387935757747,-0.0090995323844964,-0.0981047243801343,0.9865482801652168,0.165161347553116
0.1461472312910217,0.003474216609925,-0.1705438536956801,0.9869362052364986,0.2235595854778891
0.2698337479647593,-0.1342655413379225,-0.255998772130205,0.9878867624451404,0.1641706431954186
0.2874357683710711,-0.13559410669438,-0.2735353166989679,0.9880304960886206,0.1654744596745705
0.2550661564099041,-0.0931879362012385,-0.2456191785498556,0.9877330166003616,0.1655200450085302
0.1153157602748657,-0.0072565135302475,-0.1295067535272869,0.9867523373991012,0.1739972196122574
0.1918467919890487,-0.0637128407401575,-0.1937826502990433,0.987326188307221,0.191702692057461
0.1356148528998755,-0.0462759591500518,-0.1460049171833522,0.9868766252021912,0.1675092724278954
0.065762082926474,-0.0168873247032884,-0.0766255788225439,0.986494748173075,0.4121011538362319
0.2708926400844091,-0.1143827191844961,-0.2618613006151518,0.98787260447033,0.1623027088455485
0.187539886543768,-0.0729943127083159,-0.180898259010921,0.9872283826259852,0.1632606731863029
0.1124179815160346,0.0288982504495028,-0.134118208973911,0.9867319876154316,0.1966127305299717
0.2332949534603223,-0.0840411004464753,-0.2335393959083049,0.9875855042156416,0.1754377627177762
0.0603047861177342,0.0043240897429745,-0.0823456067414146,0.986465681057351,0.1721720836340371
0.1298502736345365,-0.0391936349769688,-0.1429929327938521,0.9868869303970348,0.1695306515620093
0.1667445862766764,-0.0141628827895114,-0.1892700196440296,0.9870860823616892,0.208300070120166
0.1550841260719714,-0.0643610288654272,-0.1651905613220157,0.9870104160551332,0.1968730214403536
0.2410941562835286,-0.092970182557208,-0.2330716285989372,0.9876238595789264,0.1631098209737146
0.111972400692913,0.000714089803324474,-0.1307459390030677,0.9867426290539992,0.1812716111508499
0.1634635867247651,-0.063618728948622,-0.1741062067947378,0.987051301144678,0.1731071209605118
0.1877070990626148,-0.0723968787494209,-0.1894169255379354,0.9872094609618128,0.1698628041403537
0.1135589649922765,0.0158758203611483,-0.1308932340200785,0.9867369448532436,0.2011116028427263
0.2112749814686227,-0.1091331189174088,-0.2036861971451801,0.9874362175727368,0.1348344848617186
0.1575933507499551,-0.0077187203360841,-0.1827533918339723,0.9870053389621218,0.2272355841648443
0.2298791953147452,-0.0749161818853848,-0.2331858681028402,0.9875365458600432,0.1772022943140498
0.1784913793002763,-0.0406343542476699,-0.1951948678437021,0.9871469101610232,0.1977075528979356
0.0598728584285565,0.0103832700473113,-0.0890058454120036,0.9864635617860822,0.1758463963048867
0.0744080441954477,0.0184054027157282,-0.0974081908251107,0.9865340164232136,0.1846263824737791
0.2723917653750107,-0.1108174913013163,-0.2684086623618638,0.9878938422464812,0.1778547723168262
0.1685615974275927,-0.0595466620288192,-0.1699171150850344,0.987083180948388,0.194894591442091
0.189654000620164,-0.0293124663412892,-0.200849133324458,0.9872434086535762,0.1960270973515217
0.1782188078493825,-0.0698907904087086,-0.1792766503555294,0.9871545678562132,0.1519761029526014
0.1958509294545924,-0.0571009134311362,-0.2133754952917046,0.987375064365436,0.2044783837528152
0.1782733985562246,-0.0260857745753898,-0.1914217434326932,0.987189082942481,0.1968486775512374
0.1250469483296769,0.0308554294147613,-0.1509310839299014,0.9868080833914428,0.2154246040824905
0.1434154515706415,0.001664149289621,-0.1646693162477079,0.9869329391896394,0.1981149604278858
0.1650074626683409,-0.0328564237185626,-0.1779451940340971,0.9870690343994628,0.1871890303929438
0.1199882931870521,0.0181222600379007,-0.1386466566807815,0.986782209422884,0.1989165797947832
0.2011995006129142,-0.0943442450965946,-0.1997678466181795,0.9873234664906574,0.1526660982155949
0.1518377660135531,-0.0353153813481109,-0.1686982167134908,0.9869659893597248,0.1936060436515481
0.2318460774260756,-0.1018545310105714,-0.2255732575912246,0.9875693089377552,0.1731104616152681
0.0894630530247752,-0.0049374330920358,-0.1104815327510331,0.9866090658906368,0.17238126202754
0.2729945337132003,-0.1308584721608398,-0.2574685888049186,0.9878981132603836,0.1539309879961732
0.1889182227740086,-0.0290706294250156,-0.2047480319375071,0.987246443574486,0.2104039697918943
0.0097211065949847,-0.1279785080357434,-0.0170687977624812,0.986288191968678,0.791675802214763
